2023-02-03 11:10:11,886 [Worker-16: Launching mavenrun-f4d7eb0c-681c-4b34-aa70-42ba2599b8c1] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /app/eclipse/plugins/org.eclipse.m2e.maven.runtime_3.8.604.20221130-2149/jars/commons-io-2.6.jar
2023-02-03 11:10:11,887 [Worker-16: Launching mavenrun-f4d7eb0c-681c-4b34-aa70-42ba2599b8c1] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /app/eclipse/plugins/org.eclipse.m2e.maven.runtime_3.8.604.20221130-2149/jars/commons-lang3-3.8.1.jar
2023-02-03 11:10:11,890 [Worker-16: Launching mavenrun-f4d7eb0c-681c-4b34-aa70-42ba2599b8c1] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /app/eclipse/plugins/org.eclipse.m2e.maven.runtime_3.8.604.20221130-2149/jars/guice-4.2.2-no_aop.jar
2023-02-03 11:10:11,890 [Worker-16: Launching mavenrun-f4d7eb0c-681c-4b34-aa70-42ba2599b8c1] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /app/eclipse/plugins/org.eclipse.m2e.maven.runtime_3.8.604.20221130-2149/jars/jansi-2.4.0.jar
2023-02-03 11:10:11,890 [Worker-16: Launching mavenrun-f4d7eb0c-681c-4b34-aa70-42ba2599b8c1] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /app/eclipse/plugins/org.eclipse.m2e.maven.runtime_3.8.604.20221130-2149/jars/maven-artifact-3.8.6.jar
2023-02-03 11:10:11,890 [Worker-16: Launching mavenrun-f4d7eb0c-681c-4b34-aa70-42ba2599b8c1] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /app/eclipse/plugins/org.eclipse.m2e.maven.runtime_3.8.604.20221130-2149/jars/maven-builder-support-3.8.6.jar
2023-02-03 11:10:11,890 [Worker-16: Launching mavenrun-f4d7eb0c-681c-4b34-aa70-42ba2599b8c1] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /app/eclipse/plugins/org.eclipse.m2e.maven.runtime_3.8.604.20221130-2149/jars/maven-compat-3.8.6.jar
2023-02-03 11:10:11,890 [Worker-16: Launching mavenrun-f4d7eb0c-681c-4b34-aa70-42ba2599b8c1] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /app/eclipse/plugins/org.eclipse.m2e.maven.runtime_3.8.604.20221130-2149/jars/maven-core-3.8.6.jar
2023-02-03 11:10:11,890 [Worker-16: Launching mavenrun-f4d7eb0c-681c-4b34-aa70-42ba2599b8c1] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /app/eclipse/plugins/org.eclipse.m2e.maven.runtime_3.8.604.20221130-2149/jars/maven-embedder-3.8.6.jar
2023-02-03 11:10:11,890 [Worker-16: Launching mavenrun-f4d7eb0c-681c-4b34-aa70-42ba2599b8c1] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /app/eclipse/plugins/org.eclipse.m2e.maven.runtime_3.8.604.20221130-2149/jars/maven-model-3.8.6.jar
2023-02-03 11:10:11,890 [Worker-16: Launching mavenrun-f4d7eb0c-681c-4b34-aa70-42ba2599b8c1] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /app/eclipse/plugins/org.eclipse.m2e.maven.runtime_3.8.604.20221130-2149/jars/maven-model-builder-3.8.6.jar
2023-02-03 11:10:11,890 [Worker-16: Launching mavenrun-f4d7eb0c-681c-4b34-aa70-42ba2599b8c1] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /app/eclipse/plugins/org.eclipse.m2e.maven.runtime_3.8.604.20221130-2149/jars/maven-plugin-api-3.8.6.jar
2023-02-03 11:10:11,890 [Worker-16: Launching mavenrun-f4d7eb0c-681c-4b34-aa70-42ba2599b8c1] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /app/eclipse/plugins/org.eclipse.m2e.maven.runtime_3.8.604.20221130-2149/jars/maven-repository-metadata-3.8.6.jar
2023-02-03 11:10:11,891 [Worker-16: Launching mavenrun-f4d7eb0c-681c-4b34-aa70-42ba2599b8c1] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /app/eclipse/plugins/org.eclipse.m2e.maven.runtime_3.8.604.20221130-2149/jars/maven-resolver-api-1.6.3.jar
2023-02-03 11:10:11,891 [Worker-16: Launching mavenrun-f4d7eb0c-681c-4b34-aa70-42ba2599b8c1] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /app/eclipse/plugins/org.eclipse.m2e.maven.runtime_3.8.604.20221130-2149/jars/maven-resolver-connector-basic-1.6.3.jar
2023-02-03 11:10:11,891 [Worker-16: Launching mavenrun-f4d7eb0c-681c-4b34-aa70-42ba2599b8c1] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /app/eclipse/plugins/org.eclipse.m2e.maven.runtime_3.8.604.20221130-2149/jars/maven-resolver-impl-1.6.3.jar
2023-02-03 11:10:11,891 [Worker-16: Launching mavenrun-f4d7eb0c-681c-4b34-aa70-42ba2599b8c1] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /app/eclipse/plugins/org.eclipse.m2e.maven.runtime_3.8.604.20221130-2149/jars/maven-resolver-provider-3.8.6.jar
2023-02-03 11:10:11,891 [Worker-16: Launching mavenrun-f4d7eb0c-681c-4b34-aa70-42ba2599b8c1] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /app/eclipse/plugins/org.eclipse.m2e.maven.runtime_3.8.604.20221130-2149/jars/maven-resolver-spi-1.6.3.jar
2023-02-03 11:10:11,891 [Worker-16: Launching mavenrun-f4d7eb0c-681c-4b34-aa70-42ba2599b8c1] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /app/eclipse/plugins/org.eclipse.m2e.maven.runtime_3.8.604.20221130-2149/jars/maven-resolver-transport-wagon-1.6.3.jar
2023-02-03 11:10:11,891 [Worker-16: Launching mavenrun-f4d7eb0c-681c-4b34-aa70-42ba2599b8c1] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /app/eclipse/plugins/org.eclipse.m2e.maven.runtime_3.8.604.20221130-2149/jars/maven-resolver-util-1.6.3.jar
2023-02-03 11:10:11,891 [Worker-16: Launching mavenrun-f4d7eb0c-681c-4b34-aa70-42ba2599b8c1] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /app/eclipse/plugins/org.eclipse.m2e.maven.runtime_3.8.604.20221130-2149/jars/maven-settings-3.8.6.jar
2023-02-03 11:10:11,891 [Worker-16: Launching mavenrun-f4d7eb0c-681c-4b34-aa70-42ba2599b8c1] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /app/eclipse/plugins/org.eclipse.m2e.maven.runtime_3.8.604.20221130-2149/jars/maven-settings-builder-3.8.6.jar
2023-02-03 11:10:11,891 [Worker-16: Launching mavenrun-f4d7eb0c-681c-4b34-aa70-42ba2599b8c1] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /app/eclipse/plugins/org.eclipse.m2e.maven.runtime_3.8.604.20221130-2149/jars/maven-shared-utils-3.3.4.jar
2023-02-03 11:10:11,891 [Worker-16: Launching mavenrun-f4d7eb0c-681c-4b34-aa70-42ba2599b8c1] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /app/eclipse/plugins/org.eclipse.m2e.maven.runtime_3.8.604.20221130-2149/jars/okhttp-3.14.1.jar
2023-02-03 11:10:11,891 [Worker-16: Launching mavenrun-f4d7eb0c-681c-4b34-aa70-42ba2599b8c1] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /app/eclipse/plugins/org.eclipse.m2e.maven.runtime_3.8.604.20221130-2149/jars/okio-1.17.3.jar
2023-02-03 11:10:11,891 [Worker-16: Launching mavenrun-f4d7eb0c-681c-4b34-aa70-42ba2599b8c1] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /app/eclipse/plugins/org.eclipse.m2e.maven.runtime_3.8.604.20221130-2149/jars/org.eclipse.sisu.inject-0.3.5.jar
2023-02-03 11:10:11,891 [Worker-16: Launching mavenrun-f4d7eb0c-681c-4b34-aa70-42ba2599b8c1] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /app/eclipse/plugins/org.eclipse.m2e.maven.runtime_3.8.604.20221130-2149/jars/org.eclipse.sisu.plexus-0.3.5.jar
2023-02-03 11:10:11,892 [Worker-16: Launching mavenrun-f4d7eb0c-681c-4b34-aa70-42ba2599b8c1] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /app/eclipse/plugins/org.eclipse.m2e.maven.runtime_3.8.604.20221130-2149/jars/plexus-build-api-0.0.7.jar
2023-02-03 11:10:11,894 [Worker-16: Launching mavenrun-f4d7eb0c-681c-4b34-aa70-42ba2599b8c1] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /app/eclipse/plugins/org.eclipse.m2e.maven.runtime_3.8.604.20221130-2149/jars/plexus-cipher-2.0.jar
2023-02-03 11:10:11,894 [Worker-16: Launching mavenrun-f4d7eb0c-681c-4b34-aa70-42ba2599b8c1] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /app/eclipse/plugins/org.eclipse.m2e.maven.runtime_3.8.604.20221130-2149/jars/plexus-classworlds-2.6.0.jar
2023-02-03 11:10:11,895 [Worker-16: Launching mavenrun-f4d7eb0c-681c-4b34-aa70-42ba2599b8c1] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /app/eclipse/plugins/org.eclipse.m2e.maven.runtime_3.8.604.20221130-2149/jars/plexus-component-annotations-2.1.0.jar
2023-02-03 11:10:11,895 [Worker-16: Launching mavenrun-f4d7eb0c-681c-4b34-aa70-42ba2599b8c1] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /app/eclipse/plugins/org.eclipse.m2e.maven.runtime_3.8.604.20221130-2149/jars/plexus-interpolation-1.26.jar
2023-02-03 11:10:11,895 [Worker-16: Launching mavenrun-f4d7eb0c-681c-4b34-aa70-42ba2599b8c1] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /app/eclipse/plugins/org.eclipse.m2e.maven.runtime_3.8.604.20221130-2149/jars/plexus-sec-dispatcher-2.0.jar
2023-02-03 11:10:11,895 [Worker-16: Launching mavenrun-f4d7eb0c-681c-4b34-aa70-42ba2599b8c1] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /app/eclipse/plugins/org.eclipse.m2e.maven.runtime_3.8.604.20221130-2149/jars/plexus-utils-3.3.1.jar
2023-02-03 11:10:11,895 [Worker-16: Launching mavenrun-f4d7eb0c-681c-4b34-aa70-42ba2599b8c1] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /app/eclipse/plugins/org.eclipse.m2e.maven.runtime_3.8.604.20221130-2149/jars/wagon-file-3.5.1.jar
2023-02-03 11:10:11,896 [Worker-16: Launching mavenrun-f4d7eb0c-681c-4b34-aa70-42ba2599b8c1] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /app/eclipse/plugins/org.eclipse.m2e.maven.runtime_3.8.604.20221130-2149/jars/wagon-provider-api-3.5.1.jar
2023-02-03 11:10:11,898 [Worker-16: Launching mavenrun-f4d7eb0c-681c-4b34-aa70-42ba2599b8c1] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=com.google.guava_30.1.0.v20221112-0806 [426])
2023-02-03 11:10:11,899 [Worker-16: Launching mavenrun-f4d7eb0c-681c-4b34-aa70-42ba2599b8c1] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /app/eclipse/plugins/com.google.guava_30.1.0.v20221112-0806.jar
2023-02-03 11:10:11,899 [Worker-16: Launching mavenrun-f4d7eb0c-681c-4b34-aa70-42ba2599b8c1] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=slf4j.api_1.7.36 [771])
2023-02-03 11:10:11,899 [Worker-16: Launching mavenrun-f4d7eb0c-681c-4b34-aa70-42ba2599b8c1] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /app/eclipse/plugins/slf4j.api_1.7.36.jar
2023-02-03 11:10:11,899 [Worker-16: Launching mavenrun-f4d7eb0c-681c-4b34-aa70-42ba2599b8c1] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=javax.inject_1.0.0.v20220405-0441 [432])
2023-02-03 11:10:11,900 [Worker-16: Launching mavenrun-f4d7eb0c-681c-4b34-aa70-42ba2599b8c1] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /app/eclipse/plugins/javax.inject_1.0.0.v20220405-0441.jar
2023-02-03 11:10:11,900 [Worker-16: Launching mavenrun-f4d7eb0c-681c-4b34-aa70-42ba2599b8c1] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=javax.annotation_1.3.5.v20221112-0806 [431])
2023-02-03 11:10:11,901 [Worker-16: Launching mavenrun-f4d7eb0c-681c-4b34-aa70-42ba2599b8c1] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /app/eclipse/plugins/javax.annotation_1.3.5.v20221112-0806.jar
2023-02-03 11:10:11,910 [Worker-16: Launching mavenrun-f4d7eb0c-681c-4b34-aa70-42ba2599b8c1] INFO  o.e.m.i.launch.MavenLaunchDelegate - Run build in "/tmp/m2e-archetypeGenerator9853689515635034770":
2023-02-03 11:10:11,917 [Worker-16: Launching mavenrun-f4d7eb0c-681c-4b34-aa70-42ba2599b8c1] INFO  o.e.m.i.launch.MavenLaunchDelegate -  mvn  -DarchetypeGroupId=org.spilth -DarchetypeArtifactId=java8-junit4-quickstart -DarchetypeVersion=1.0.2 -DgroupId=victorteixeira.com.br.dio.java.estrutura.dados.java.introducao -DartifactId=maven -Dversion=0.0.1-SNAPSHOT -Dpackage=victorteixeira.com.br.dio.java.estrutura.dados.java.introducao.maven -DoutputDirectory="/home/vitin.teixx/Documentos/Estudos/DIO/Estrutura de Dados em Java: Introdução/Projetos" -Dstyle.color=always -U archetype:generate
2023-02-03 11:12:54,703 [Worker-18: Creating java8-junit4-quickstart] INFO  o.e.m.c.i.p.ProjectConfigurationManager - Collecting project info '/pom.xml' /home/vitin.teixx/Documentos/Estudos/DIO/Estrutura de Dados em Java: Introdução/Projetos/maven/pom.xml
2023-02-03 11:12:55,763 [Worker-18: Creating java8-junit4-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-source-plugin/3.0.1/maven-source-plugin-3.0.1.pom
2023-02-03 11:12:56,176 [Worker-18: Creating java8-junit4-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-source-plugin/3.0.1/maven-source-plugin-3.0.1.pom
2023-02-03 11:12:56,477 [Worker-18: Creating java8-junit4-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-plugins/30/maven-plugins-30.pom
2023-02-03 11:12:56,691 [Worker-18: Creating java8-junit4-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-plugins/30/maven-plugins-30.pom
2023-02-03 11:12:56,886 [Worker-18: Creating java8-junit4-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-source-plugin/3.0.1/maven-source-plugin-3.0.1.jar
2023-02-03 11:12:57,224 [Worker-18: Creating java8-junit4-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-source-plugin/3.0.1/maven-source-plugin-3.0.1.jar
2023-02-03 11:12:57,604 [Worker-18: Creating java8-junit4-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-javadoc-plugin/2.10.4/maven-javadoc-plugin-2.10.4.pom
2023-02-03 11:12:58,116 [Worker-18: Creating java8-junit4-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-javadoc-plugin/2.10.4/maven-javadoc-plugin-2.10.4.pom
2023-02-03 11:12:58,320 [Worker-18: Creating java8-junit4-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-plugins/28/maven-plugins-28.pom
2023-02-03 11:12:58,530 [Worker-18: Creating java8-junit4-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-plugins/28/maven-plugins-28.pom
2023-02-03 11:12:58,730 [Worker-18: Creating java8-junit4-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-javadoc-plugin/2.10.4/maven-javadoc-plugin-2.10.4.jar
2023-02-03 11:12:59,345 [Worker-18: Creating java8-junit4-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-javadoc-plugin/2.10.4/maven-javadoc-plugin-2.10.4.jar
2023-02-03 11:12:59,648 [Worker-18: Creating java8-junit4-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-resources-plugin/2.6/maven-resources-plugin-2.6.jar
2023-02-03 11:12:59,856 [Worker-18: Creating java8-junit4-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-resources-plugin/2.6/maven-resources-plugin-2.6.jar
2023-02-03 11:13:00,055 [Worker-18: Creating java8-junit4-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-compiler-plugin/3.6.0/maven-compiler-plugin-3.6.0.jar
2023-02-03 11:13:00,267 [Worker-18: Creating java8-junit4-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-compiler-plugin/3.6.0/maven-compiler-plugin-3.6.0.jar
2023-02-03 11:13:00,475 [Worker-18: Creating java8-junit4-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-surefire-plugin/2.12.4/maven-surefire-plugin-2.12.4.jar
2023-02-03 11:13:00,668 [Worker-18: Creating java8-junit4-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-surefire-plugin/2.12.4/maven-surefire-plugin-2.12.4.jar
2023-02-03 11:13:00,898 [Worker-18: Creating java8-junit4-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-jar-plugin/2.4/maven-jar-plugin-2.4.jar
2023-02-03 11:13:01,085 [Worker-18: Creating java8-junit4-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-jar-plugin/2.4/maven-jar-plugin-2.4.jar
2023-02-03 11:13:01,282 [Worker-18: Creating java8-junit4-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-compiler-plugin/3.6.0/maven-compiler-plugin-3.6.0.pom
2023-02-03 11:13:01,486 [Worker-18: Creating java8-junit4-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-compiler-plugin/3.6.0/maven-compiler-plugin-3.6.0.pom
2023-02-03 11:13:01,801 [Worker-18: Creating java8-junit4-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/codehaus/plexus/plexus-utils/2.0.4/plexus-utils-2.0.4.pom
2023-02-03 11:13:02,018 [Worker-18: Creating java8-junit4-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/codehaus/plexus/plexus-utils/2.0.4/plexus-utils-2.0.4.pom
2023-02-03 11:13:02,309 [Worker-18: Creating java8-junit4-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/codehaus/plexus/plexus-component-annotations/1.6/plexus-component-annotations-1.6.pom
2023-02-03 11:13:02,524 [Worker-18: Creating java8-junit4-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/codehaus/plexus/plexus-component-annotations/1.6/plexus-component-annotations-1.6.pom
2023-02-03 11:13:02,832 [Worker-18: Creating java8-junit4-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/codehaus/plexus/plexus-containers/1.6/plexus-containers-1.6.pom
2023-02-03 11:13:03,015 [Worker-18: Creating java8-junit4-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/codehaus/plexus/plexus-containers/1.6/plexus-containers-1.6.pom
2023-02-03 11:13:03,248 [Worker-18: Creating java8-junit4-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/codehaus/plexus/plexus/3.3.2/plexus-3.3.2.pom
2023-02-03 11:13:03,430 [Worker-18: Creating java8-junit4-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/codehaus/plexus/plexus/3.3.2/plexus-3.3.2.pom
2023-02-03 11:13:03,736 [Worker-18: Creating java8-junit4-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/sonatype/spice/spice-parent/17/spice-parent-17.pom
2023-02-03 11:13:03,941 [Worker-18: Creating java8-junit4-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/sonatype/spice/spice-parent/17/spice-parent-17.pom
2023-02-03 11:13:04,146 [Worker-18: Creating java8-junit4-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/codehaus/plexus/plexus-utils/2.0.5/plexus-utils-2.0.5.pom
2023-02-03 11:13:04,351 [Worker-18: Creating java8-junit4-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/codehaus/plexus/plexus-utils/2.0.5/plexus-utils-2.0.5.pom
2023-02-03 11:13:04,658 [Worker-18: Creating java8-junit4-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/codehaus/plexus/plexus-utils/1.5.5/plexus-utils-1.5.5.pom
2023-02-03 11:13:04,850 [Worker-18: Creating java8-junit4-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/codehaus/plexus/plexus-utils/1.5.5/plexus-utils-1.5.5.pom
2023-02-03 11:13:04,999 [Worker-18: Creating java8-junit4-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/codehaus/plexus/plexus/1.0.11/plexus-1.0.11.pom
2023-02-03 11:13:05,182 [Worker-18: Creating java8-junit4-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/codehaus/plexus/plexus/1.0.11/plexus-1.0.11.pom
2023-02-03 11:13:05,484 [Worker-18: Creating java8-junit4-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/commons-io/commons-io/2.5/commons-io-2.5.pom
2023-02-03 11:13:05,703 [Worker-18: Creating java8-junit4-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/commons-io/commons-io/2.5/commons-io-2.5.pom
2023-02-03 11:13:05,986 [Worker-18: Creating java8-junit4-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/maven/shared/maven-shared-incremental/1.1/maven-shared-incremental-1.1.pom
2023-02-03 11:13:06,203 [Worker-18: Creating java8-junit4-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/maven/shared/maven-shared-incremental/1.1/maven-shared-incremental-1.1.pom
